review,rating,date
aplikasi berat banget lebih berat dari game grafik realistik. uda di balas shope katanya jaringan harus stabil halooo. internet gua sudah stabil sinyal full bar. download aja bisa sampai 9MBps bukan mb lo ya bukan byte per seken tapi Bitperseken. dan aplikasinya juga sudah saya update yang terbaru . maen game aja dapat latency/ping 50ms rata2,1,2025-05-10 07:28:10
"shopee lo kenapa si? tiap buka apknya suka banget ga ada gambar produknya, padahal jaringan LANCAR BANGET! lo nyuruh clear chace juga percuma!! gue udah nyoba tetep sama aja, gambar produknya ga muncul kaya lagi ga ada jaringan, padahal mah jaringan lancar banget.",1,2025-05-22 12:25:49
"Menurut ku shopee udh paling benerr sih dlm belanja online ,, fiturnya mudah di pahami .. tpi q lebih suka opsi pengirimannya wktu msih pake J&T ... sllu gratis ongkir k luar pulau jawa ,, tpi skrng shopee sdh punya pengirimannya sendiri ,, jdi hnya beberapa toko yg ngasih gratis ongkir ...",5,2025-05-15 11:29:41
"Aplikasi sering mengalami error saat dibuka, bahkan pada beberapa perangkat bisa crash sendiri. lag parah saat scroll produk,lihat foto buka halaman checkout, sangat mengganggu kenyamanan pengguna. Jika masalah ini terus dibiarkan, bukan tidak mungkin pengguna akan mulai pindah ke platform lain yang lebih ringan dan stabil. Shopee harus ingat, kepercayaan pengguna adalah modal utama yang tidak boleh diabaikan.",2,2025-05-29 10:40:30
"Apknya sih oke..tapi ekspedisinya itu lho yg lemot..entah itu spx..entaraja..akhir2 ini sering terjadi masalah..paket berhenti,gak ada update,pokoknya berulang terus..aneh nih kok berulang terus..gak kepengen berubah gitu..bebal..mulai melirik si ungu..yg lumayan oke..sdh coba berxx order nggak ada masalah di ekspedisi..",1,2025-05-08 09:57:19
"shopee jangan memaksakan pake kurir mu sendiri kalo kwalitas pelayanan kurir mu jelek, pengantaran sangat lama dan kadang kurir membatalkan barang sepihak tampa pemberitahuan. tapi jika pake kurir lain fitur cod di hilangkan. sangat merepotkan bagi pengguna setia shopee, dan bisa bisa pada pindah ke apk lain.",3,2025-06-01 11:08:14
"jumblah limit kredit paylater sy menurun tiba² padahal setiap bayar selalu jauh dari tgl jatuh tempo.. tgl jatuh tempo sy setiap bulan di tanggal 25, tpi sy selalu bayar di awal bulan pas gajian tgl 1/2 jd masih jauh dari tgl jatuh tempo",4,2025-06-03 17:18:59
"Sebelum dan setelah update (10/03/25). Ketika buka aplikasi shopee, user (saya) dipaksa masuk ke video shopee (otomatis makan kuota data lebih). Saya menyebut 'dipaksa' karena saya tidak mau buka video tapi otomatis masuk laman video. Walau sudah klik home, audio dari video yg tadi masih bersuara, respon ponsel jadi lambat. Sudah clear cache, log outout, log in. Tetap juga begitu. Tolong perbaiki, JANGAN PAKSA user masuk ke video",1,2025-03-10 06:38:34
apk saya sering bug susah untuk cek out dan bayar. buat buka dan lihat products jg sering eror. apk nya terlalu berat sudah clear cache dan download hapus ulang. logout login jg. perbaiki shopee.,1,2025-06-01 16:02:06
"Awal ya saya ragu ingin belanja online karena ada penipuan atau pembohong tapi pas saya coba belanja disini ternyata amanah, barang sesuia yang saya inginkan dan saya pun paham kalau ini tempat aplikasinya belanja online sangat bagus dan memiliki bayak kurir yang ramah, baik, amanah, dan cepat pengiriman. Maaff saya sudah menggap buruk tapi saya paham ketika mencobanya dan ini bisa di pahami kalau yang mana buruk yang mana baik 😊",5,2025-05-11 12:26:49
"shopee kenapa skrg suka lamaaaa ya datang paket nya. padahal dulu tuh paling cepet di antara e-commerce lain. dah gitu pembatalan ga bisa, ga kyk aplikasi sebelah tuh gampang buat batalin nya kalau emang lama datang nya! tolong donk perbaiki sistem operasi nya kyk dulu lagi shopee, jangan mentang-mentang banyak pengguna nya jadi belagu dan males²an ngirim barang nya! ok cukup sekian dan terimakasih 🙏",3,2025-05-20 04:41:29
"jasa kirim shope expres , sangat lama , barang saya juga sering hilang , pesen yang jarak dekat , bisa 1 mingguan , apalagi di luar kota , kadang pakai reguler bisa lama melawati estimasi sampai 1 bulan , voucher 10.000 pun tidak bisa di gunakan karna tidak bisa untuk semua barang . makin lama makin ribet aja .kadang sudah nunggu lama, tiba"" paket di nyatakan hilang dan gangguan lah ,bikin laporan pun percuma , tetap saja barang kita tidak bergerak",1,2025-06-01 01:09:06
"Tolong Untuk Perbaiki Bug / Masalah Dalam Aplikasi Shopee Ini, Saya Mengalami Baru Melihat Lihat Barang Dan Melihat Harga Diskon, Tiba Tiba Ter-Chekout, Dan Saya Di Situ Belum Memilih Pembayaran Menggunakan Apa, Tolong Untuk Pihak/Developer Dari Shopee Untuk Memperbaiki Supaya Pembelanja Lain Bisa Belanja Dengan Nyaman Terimakasih !",3,2025-06-02 09:39:21
"suka belanja di Shopee karena menghemat waktu dan biaya ongkir, selalu free ongkir, terimakasih Shopee sudah memudahkan penjual seperti saya yg belanja nya sesuai dengan pesanan pelanggan saja, Shopee juga sangat membantu sekali untuk kalangan masyarakat Indonesia supaya bisa menghemat biaya dan waktu, apa lagi saya kan punya anak kecil",5,2025-05-13 00:42:12
"setelah update baru2 ini, saat buka shopee langsung disuguhi video dan live, itu membuat aplikasi menjadi sangat berat, apa itu dibutuhkan? dibeberapa hp akan terjadi crash, mungkin dikembalikan ke default/home saja saat pertama kali membuka aplikasi, kebanyakan video dimana2 membuat aplikasi menjadi sangat berat",1,2025-04-08 04:03:27
"pliss lah Shopee, gua udah download, jadi bisa nggak untuk hilangin iklannya di setiap hal apapun itu. BTW ini aplikasi udah mantul menurut gua diantara aplikasi belanja online lainnya",5,2025-06-01 09:29:59
bintang 1 buat aplikasinya yang semakin diupdate semakin berat gampang macet banyak menu duplikat dan yang paling bikin jengkel lagi milih2 barang muncul window kecil live atau video pas pertama buka aplikasi munculnya live atau video bukan beranda,1,2025-05-25 14:15:42
"aplikasi shopee ini udah bagus, hanya saja saya kecewa karena pembayaran menggunakan e-wallet di hilangkan, karena saya sering menggunakan dana untuk membeli produk di shopee, dan sekarang e-wallet sudah di hilangkan, jadi saya kecewa, emg ada shopee-pay bisa aja di transfer, tapi aplikasi dana saya tidak premium dan saya belum memiliki KTP untuk membuka premium serta umur saya masih kurang 17 tahun, jadi saya kecewa karna hal tersebut, mohon di kembalikan e-wallet nyaaa yaaaa shopeeeee",5,2025-06-03 08:49:20
tolong dong aplikasinya jangan pas langsung dibuka langsung keluar shopee video terus ada suaranya lagi mengganggu privasi banget. sudah coba clear cache berhasil. tapi berlaku sesaat. tapi tetap berulang lagi langsung muncul video berisik. gak mungkin kan setiap kali harus clear cache. keluhan udah email ya min ke help desk. tks,1,2025-05-23 04:25:43
"banyak bug yang harus diperbaiki, saat aku sudah mencari produk, halaman yang keluar selalu lama dan menyusahkan ini bikin gak betah, kalo gini. dan saat mau co pun halaman yang keluar juga selalu lama kadang bikin aku ga jadi co, saran aku aja bug nya di perbaiki dan tampilan aplikasi saat sudah masuk ke aplikasi nya tolong dibuat lebih simpel lagi ini, sumpah demi apapun saat mau co, nyari barang, terus menu tampilan semua pada loading terua kayak aplikasi angker bener2 menyusahkan",5,2025-03-29 17:56:44
"Top up shopepay sangat lambat, dana di rekening sudah berkurang tapi saldo belum masuk. ayolah diperbaiki lagi. jadi was-was mau top up kalo kayak gini. udah kejadian 2x top up gitu terus. Pdhl top up mau bayar cicilan, transaksi dll. kalo sering kayak gini trs gimana?",1,2025-05-28 05:02:37
"Sudah dua bulan, setiap buka langsung diarahin ke live dan video, saya sangat tidak suka metode ini karena tidak suka lihat live dan video, berisik. Belum lagi ngebug parah banget. Mau pindah ke beranda atau profil langsung close secara tiba-tiba. Selalu begitu, bahkan mau checkout saja langsung close aplikasinya, jadi males buat checkout. Sudah diperbarui tidak ada perubahan, sudah coba uninstall sama saja. Sudah tidak ada kenyamanan, jadi males mau pakai shopee",1,2025-03-15 05:13:35
"kapok benar belanja di shopee... pengiriman lama sekali... sekarang paling cepat 5 hari... suka merubah jadwal sampai... bahkan ada notif pengiriman dibatalkan.. alasannya pembeli tdk ada di tempat... jelas"" sy seharian nungguin... banyak alasan .lebih baik pindah aplikasi",1,2025-05-11 10:47:45
Aplikasi nya sdh update skrg ini kurang nyaman dipakai krn Setiap buka aplikasi selalu bukan beranda tapi langsung terbuka shopee live nya apalagi mau kembali ke lainnya selalu masih terdengar suara shopee live nya. contoh : buka aplikasi langsung yg awal buka selalu terbuka yg shopee live lalu kita rubah ke beranda bisa ke beranda tapi suara live masih terdengar/ kecantol jadi ini sangat mengganggu dan bahaya. harap diperbaiki lagi,2,2025-05-31 10:31:33
"masih aja belum berbenah soal pengembalian barang ( retur ) kalo kirim gambar screenshoot untuk bukti barang berbeda dengan preview & pembeli lain, itu harus scrol smpe paling bawah , kalo ada 10.000 screenshoot ya lu harus scroll untuk 1 foto doang , kalo kirim 4 foto ya scroll lagi dari foto terlama ke terbaru",2,2025-05-29 16:19:48
"Akhir-akhir ini belanja di shopee banyak kendalanya. Pengemasan lama, pengiriman lama, barang PO kata seller sudah dikemas, nunggu kurir tapi ga juga dikirim-kirim, ditanya bagian CS masih dikemas, chat ekspedisi bilangnya paket masih dikemas (belum siap dijemput). jawabannya muter-muter. kenapa ini? Belum lagi kalau awal buka aplikasi, yang muncul langsung video, mau cek status pesanan, audionya masih aktif padahal ga lihat videonya. Semoga bisa diperbaiki agar bisa nyaman belanja di shopee.",1,2025-04-28 00:54:16
"Selalu dapet harga termurah di Shopee. Cuma akhir-akhir ini koneksi nya lambat. Mungkin karena saking banyak pengguna Shopee. Semoga kedepan nya semakin bagus pemeliharaan server nya. Supaya mempermudah akses belanja dan mainin permainan yg ada di Shopee. Thanks Shopee.. Mantullll... Sayangnya, tiap buka langsung diarahkan ke Menu Live atau Video. Sangat ganggu sih.. Coba diubah lagi kaya dulu, buka Shopee langsung di halaman utama aja, jangan halaman Live atau halaman Video itu.",3,2025-05-10 05:56:04
"gilaaaaa,, COD harusnya barang sampai drumah baru selesaikan pembayaran,, yg ini pihak SPX express malah suruh jemput barang pesanan,, adeehh alamat lengkap, lokasi sesuai GPS tp tetap sj alasannya alamat tdk sesuai,, pengiriman tidak profesional",1,2025-06-01 08:33:49
"tingkat keamanan aplikasi rendah rawan peretasan yg dikoar,koarkan cuma promosi gimik, keamanan akun tidak diperhatikan.waktu mau klaim koin tpi gk bisa terdeteksi akun mencurigakan tpi aneh mau di atasi di pengaturan gk ada fitur pendeteksi akun asing sistem buruk",1,2025-05-14 02:00:06
makin kesini makin parah untuk sesi pengiriman banyak barang yang ancur di tambah banyak toko yang tidak mengutamakan costumers nya!! bahkan untuk pengajuan pengembalian barang/dana pun tidak ada kurir yg datang dari tanggal yang di tetapkan sampai lewat batas penjemputan,1,2025-06-03 16:47:41
"pihak sopi apa kah sekarang ada peraturan baru ? kurir di sini minta uang tambahan diluar harga yang sudah tertera,kami membayar ongkir nya 2 kali, saya sangat kecewa belanja disopi, kejadian ini baru pertama kali ini, kalo kami tidak membayar kurir nya mengancam tidak akan mengantarkan paket nya sampai kerumah, kami disuruh ngambil kesibigo, kejadian dulu datang lagi 😥😭😭 padahal udah enak belanja di sopi beberapa bulan ini tidak ada kendala dan masalah,kini datang lagi masalah baru 😭😭",1,2025-06-02 09:53:44
"Setelah di kritik, layanan pengiriman spx telah membaik. Sangat bagus menerima kritik dari pengguna, mudah mudahan bisa bertahan. Hanya saja dalam aplikasi jika setelah orderan dalam proses pengiriman terdapat tombol ""pesanan diterima"" yang bersebelahan dengan tombol ""lacak"", yang menurut saya bagaikan tombol jebakan apabila salah tekan menjadi pesanan diterima, padalah kita ingin lacak proses pengiriman. Mudah mudahan dapat diperbaharui lebih baik lagi.",5,2025-05-11 14:42:08
"untuk berbelanja aplikasinya bagus karena banyak gratis ongkir dan mudah untuk mengurus barang jika tidak sesuai nilai minus dari aplikasi ini adalah penggunaan baterai pada latar belakang sudah di force stop pun masih bisa berjalan di latar belakang ponsel saya baterainya 5000mah tetapi akibat penggunaan di latar belakang yang berlebih dari shopee, yang normalnya sot 6-8 jam jadi hanya 3-5 jam padahal penggunaan ringan",3,2025-05-28 16:38:37
"sangat mudah berbelanja di shopee... vitur viturnya juga bagus... rekomendasi barang yang saya cari sangat banyak,jadi tidak usah bingung dan capek capek lagi mau belanja... tinggal rebahan dirumah dan tunggu beberapa hari, sudah langsung sampe depan rumah pesanan nya... mas kurir nya juga ramah,selalu siap sedia membantu bila ada kendala... selalu saya kasih bintang lima untuk mas kurir... thanks shopee...🤗 semoga kedepannya bisa lebih banyak voucher lagi untuk yang sudah berlangganan☺️☺️",5,2025-03-23 01:03:17
"Karena keseringan liat iklan Shopee jadi pengen coba. Iya sih bagus, puas juga belanja di Shopee. Tapi akhir-akhir ini kok setiap kali saya buka Shopee selalu masuk halaman live? Gak masalah sih cuman jadinya ngelag banget. Terus juga soal waktu pengiriman. Lebih baik pengirimannya sesuaikan aja dong ama yang tercantum. Misalkan estimasinya 12-13 apr contoh, jangan dipanjang-panjangin. Masa saya beli barang waktu tibanya 15-17 apr malah pas checkout estimasinya tiba-tiba berubah jadi 22 apr? 😭",5,2025-04-10 12:11:44
"akhir"" ini expedisi di shopee agak berkurang? setiap mau co expedisi hanya ada spx dan itu lama sekali baru sampai. mohon pihak shopee untuk menambah expedisi seperti yang lama, bebas memilih mau pakai expedisi yg mana🙏",3,2025-06-01 07:18:51
"ayolah shopee, benerin dong dibagian pembayarannya. masa saya beberapa kali dapet tulisan bahwa saldo shopee pay saya tidak cukup padahal aslinya sudah lebih dari cukup. ternyata saldonya harus memenuhi harga sebelum diskon, yang mana itu bisa beda jauh banget. akhirnya harus top up lebih banyak lagi dan itu lumayan menguras. jatuhnya sebel banget buat pake shopee, berasa dijebak buat top up disini. do better.",1,2025-05-13 13:43:01
"applikasi horor, dan berisik superrr berisikkkkk kalau buka shopee otomatis ke live&nonton. kalau di klik beranda atau apapun itu keluar dari live&nonton suaranya masih bunyi dan besar banget. suaranya berhenti kalau aku out dari shopee. kadang mau cari2 barang jadi males krn berisik banget.",1,2025-05-26 11:07:55
"balikin pengiriman pakai J&t lah shopee, kurir bawaan mu itu jelek, SPX Udah enggak Ramah, di hubungi susah, di chat cuma di baca Enggak dibalas, Terus pakai spx standar pengiriman barang paling cepat dari Jawa ke Kalimantan 8 hari paling lama tiga Minggu baru sampai padahal itu yg standar bukan yg hemat, kalau yg SPX hemat Mungkin 1-2 bulan baru sampai mungkin, pokoknya spx terlalu lambat.kalau pakai j&t paling cepat 5 hari paling lama 7hari,",1,2025-05-12 12:00:51
"saran, kalo pertama kali buka aplikasi jangan langsung ke fitur Live/Video, sangat menggangu dan terasa berat walaupun hp ram besar. iya memang bagian dari reel video marketing shopee tapi sangat mengganggu, lebih baik dikembalikan spt dulu ke homepage/profil user shopee. Catatan : saya pengguna aktif belanja shopee, bukan asal install doang trs diem ga belanja, tp saya sangat terganggu dg adanya fitur Live/Video yg slalu ditampilkan ketika membuka aplikasi shopee",2,2025-05-30 04:54:27
"buka shopee langsung otomatis ke tab live&video bukan ke beranda. seperti dipaksa untuk lihat live video. bahkan setelah keluar aplikasi masih saja keluar suara video yg terus berulang2 tanpa henti. bahkan data dimatikan tetap keluar suaranya. dan kalau beneran kita buka video jadi dobel suara yg kesatu, sama suara video yg kita lihat. sangat mengganggu sekali. maunya apa sih?",1,2025-03-27 03:57:57
"aplikasi shopee sekarang tidak nyaman digunakan, terutama promo tgl/bulan kembar, aplikasi lambat, pindah halaman lama terkadang berhasil pindah halaman, lebih sering errornya, check out pembayaran begitu juga, pernah complain, tetap tidak ada perubahan signifikan, ya mungkin karena masih banyak penggunanya. Yang cepat dan lancar hanya isi saldo ! note : jaringan internet dipastikan baik dan kuat.",1,2025-05-04 22:16:51
